id,volume,addTime
2@42482,4,42673
2@4150,1,43825
33@28211,2,42467
2@13256,4,42212
2@6490,3,41888
53@67658,5,50801
2@31794,3,42366
2@9354,5,42115
2@8972,3,54540
12@97980,7,45518
1@64769,3,45088
1@96671,3,44758
6@2281,1,44672
22@64946,5,44059
15@5945,3,45016
1@77691,4,44670
9@40188,13,44951
2@27008,4,43587
5@59527,2,44360
29@92829,2,43360
11@12533,4,43677
2@99427,5,44899
5@10347,3,43716
2@19686,5,44115
2@41368,5,44462
16@75177,1,44810
12@87596,3,44130
2@7560,4,44454
37@34143,1,44895
1@94071,4,44579
2@84442,3,43996
31@12897,6,43756
5@9015,2,288571
5@92911,1,40576
15@19273,2,40978
2@10537,4,41021
2@4346,4,44428
37@68458,1,42520
5@8611,2,41494
2@5314,4,42419
53@76023,2,51114
2@91714,3,65199
12@91288,5,47317
33@33512,3,46438
2@9300,1,45979
2@80265,4,44554
9@645,6,43546
2@55651,4,43474
29@11838,3,43256
53@25840,1,44370
2@17730,6,43144
12@84936,2,53684
5@13197,2,53890
5@30184,2,59252
9@6396,8,58760
6@70998,2,56501
1@94458,2,54124
2@20586,6,66056
2@27397,3,62560
53@76262,5,63205
44@86079,2,66213
24@50151,1,67986
2@67914,1,69158
2@65115,6,71753
37@54798,1,79545
12@16228,6,91850
53@75894,4,141871
24@92478,1,132912
9@17140,8,102615
2@82732,1,91932
55@56067,1,81272
11@37072,4,83231
2@24799,3,75960
42@64249,1,77442
1@13682,5,74589
2@85114,1,69747
6@40973,1,69853
2@77581,3,70539
2@97286,4,71085
5@72562,2,66071
13@90770,2,65817
2@7389,5,65413
2@56485,4,64813
9@86930,4,65069
1@70533,3,61455
12@50715,5,58673
9@72780,6,56572
2@97232,1,57961
2@24304,3,58416
2@12990,4,57897
2@44908,2,56299
5@12783,2,58163
1@44080,3,58193
12@68247,13,58070
5@22422,2,55347
2@76122,4,45301
9@85387,12,44782
5@32843,2,44616
1@84108,4,43481
1@12571,6,44388
2@48353,7,44809
2@51821,2,44149
63@37700,2,44230
31@53406,5,39690
32@49551,1,37646
6@34009,1,37376
37@78714,1,38660
12@65651,5,38077
12@90526,8,38660
11@96844,4,40328
24@45313,1,38406
12@93481,8,37577
2@17710,3,37000
53@23984,2,38331
9@18822,3,40116
15@6085,1,39109
5@9531,2,39576
5@10955,4,38745
214,949,37891
5@49605,1,37566
2@2923,3,38632
19@55520,5,38682
214@90096,1,41628
9@40132,6,40132
6@67610,1,41545
58@63986,1,41392
12@48532,4,40643
29@46829,7,41129
2@3853,5,40755
116@1370,1,41637
2@47504,2,40679
2@26982,5,39200
5@89992,1,41041
2@8812,2,40050
4@45402,2,40439
37@84012,1,39371
5@71680,4,38835
9@39289,8,39266
2@53035,2,39791
2@71440,1,40270
12@69332,9,39119
32@12776,1,39766
12@31272,12,39089
2@93975,2,39928
2@15748,2,39528
9@92627,10,40137
49@38801,1,40401
19@93789,5,40134
2@37241,6,39218
5@90044,2,39874
5@57771,2,40435
5@17786,2,39408
13@83494,1,39275
5@95509,3,38656
6@4068,1,38659
32@90953,1,41040
5@41383,2,39261
5@29316,3,39323
1@53273,5,40754
12@11307,3,39997
2@81625,3,39996
6@35834,1,40059
37@35294,1,40620
13@48071,1,41784
2@55669,5,40610
5@22176,2,40399
12@4046,7,40619
6@25954,3,41945
9@24346,4,40408
2@91332,3,40080
5@60776,3,38179
37@56702,1,39190
15@11790,1,38850
2@97280,6,40810
15@4898,1,39243
2@51352,4,39558
19@32602,3,39337
12@53735,7,39738
32@66413,1,39319
2@91915,4,40246
36@42946,2,40195
5@21743,4,39222
32@70372,1,40126
12@78362,6,40650
27@90966,1,40818
2@72911,3,40727
2@67094,2,39469
23@61729,1,38800
12@99229,9,38198
2@49061,5,37897
32@70699,1,36626
27@18409,2,36624
12@17606,6,36242
15@90129,1,36476
2@17158,1,38873
32@43405,1,37897
33@43172,2,37675
2@33492,2,38833
5@86902,1,40610
6@17915,2,40754
9@15394,7,40425
15@15386,2,40374
31@9538,7,40849
2@14011,3,40335
9@35511,6,40596
31@26280,6,39918
1@29978,4,40483
2@63897,1,40596
37@83772,1,40875
19@15587,4,40114
2@5613,3,40946
29@43350,5,40301
1@36883,5,40608
29@31264,6,40271
2@85706,3,39057
1@66221,6,38689
1@25135,1,39007
15@30309,1,38927
19@76939,7,38154
12@22220,7,38240
13@36664,1,39856
15@80633,2,40350
2@35713,4,40517
33@49296,1,40261
2@46828,2,40628
19@52476,7,40034
37@29738,1,40124
9@4713,12,39458
2@90904,5,38881
37@23787,1,39020
2@60551,4,39007
24@48559,1,40042
31@72942,5,40027
3@72660,3,40375
2@2360,4,39925
2@38150,8,39605
5@20969,2,38230
2@86187,5,37848
13@27054,2,38584
12@73678,6,38751
12@48099,5,39102
2@685,4,38303
12@87357,7,37517
32@43778,1,38350
2@97184,3,38288
11@6630,6,38456
24@28622,2,38411
6@85076,1,39180
2@13085,2,39062
24@19131,1,37935
37@49002,1,38721
37@23405,1,38319
2@97732,4,39056
20@24291,1,39243
2@63730,3,39424
32@30647,1,38313
15@69128,1,37636
41@74337,1,39015
9@35837,5,38444
2@67639,1,38806
41@45969,1,38687
1@37064,6,38758
215,89,38418
6@42977,3,37243
1@23992,4,36787
2@98982,3,36252
2@55051,3,36423
37@69116,1,38437
2@73698,4,38017
2@78268,1,38565
32@78823,1,38047
32@83231,1,36898
6@30942,1,36800
2@12482,5,36262
19@63126,7,36165
2@26557,3,36334
15@42705,3,36222
2@18199,3,35567
2@15177,5,35210
53@29645,7,35405
19@38650,4,35035
1@92364,4,35140
214@34075,1,36420
13@50582,1,35180
1@65432,4,35048
56@23302,1,35221
32@47795,1,36492
2@29127,3,36883
19@48578,8,36271
53@23219,5,36521
56@18404,1,36498
12@55008,4,35704
48@47611,1,35674
11@66547,6,35032
2@15817,3,35359
2@55690,2,35511
9@11744,10,35453
6@70146,2,36604
1@54270,5,36511
1@3408,9,36353
24@44557,1,36664
37@3778,1,36447
63@53269,2,36053
12@52662,6,35875
6@13348,1,36346
2@74982,1,36472
24@63858,3,36186
2@97815,2,36340
5@54791,2,36194
5@17278,4,35895
2@74770,3,35440
1@87045,5,35335
2@11331,2,35474
43@39931,1,35712
2@21982,3,36512
33@4486,2,36683
1@16133,6,36570
2@65324,4,36396
32@7760,1,36199
24@2137,1,36695
11@14721,4,36064
2@51027,4,36798
31@78246,9,36137
2@51814,2,36259
32@35214,1,36204
33@27483,3,35039
5@23362,3,34877
2@68355,2,35457
12@42627,6,35831
2@86897,3,36522
58@8222,1,36185
11@74162,6,36128
58@3076,1,36720
2@73190,4,36328
2@50532,3,34602
42@49529,4,32338
12@80113,4,32374
9@16686,9,32514
2@52008,1,32749
19@15407,9,32052
4@70301,1,32566
2@22782,5,32210
32@41891,1,32603
2@39676,4,32365
6@2834,2,32626
19@758,4,32494
2@93683,4,32357
1@87984,5,32174
24@50597,2,32176
2@19580,4,32281
41@89115,2,32618
5@63588,2,32604
2@44273,4,32352
24@14356,1,32616
1@8166,3,32616
32@64093,1,32613
19@17101,5,33472
24@23192,1,33770
1@38907,7,33672
2@673,3,33555
9@16040,11,33533
2@83571,3,33699
1@37056,4,33434
31@28946,4,33592
27@11818,1,33830
24@9919,1,33978
1@52247,8,33424
9@2349,5,33644
40@93432,1,33645
37@14993,1,33811
24@34182,1,33987
22@7557,5,33678
11@4848,7,33697
2@48845,2,33936
123@69940,1,35062
32@51824,1,33647
24@60012,2,33686
119@71096,1,34953
2@51849,5,33799
9@73232,5,33624
32@11362,1,33367
9@775,6,33254
24@90220,1,35082
12@50482,7,34979
56@84305,1,35107
1@14557,3,34931
31@45394,11,35102
37@72453,1,35089
29@8242,5,35446
2@69852,4,39133
37@12232,2,39204
53@85023,2,38939
2@1254,2,39199
37@93346,1,39247
2@76373,5,39118
32@53192,2,39028
24@56225,1,38734
2@89209,7,39153
22@38533,2,39226
3@91682,2,39152
31@63564,4,38462
12@91742,8,38108
53@84745,2,38444
15@61975,3,38496
70@73930,1,37891
31@36864,7,37793
2@45012,5,37570
6@85432,1,37843
31@83101,4,37528
2@88307,4,38121
32@24351,1,39611
41@24038,1,42687
216,85,41002
9@84756,3,38924
23@79691,1,37938
24@86393,1,37216
1@7835,6,38147
5@23135,2,37618
30@1869,1,37794
29@89729,5,37963
2@94984,4,37977
22@85663,6,37852
6@69064,1,37658
24@91455,2,38421
113@73861,1,39836
2@11025,3,38417
2@37327,6,38103
41@73151,2,37319
4@51915,1,38130
33@79978,1,36920
2@32206,1,37162
2@18377,6,36742
22@77684,2,37083
5@19872,3,37674
2@41634,4,36960
1@52060,7,37086
2@19723,4,36910
12@72976,6,37047
24@55676,1,38394
113@68439,2,39835
32@84085,1,52152
27@79329,1,79518
12@97086,5,75339
9@59043,12,73813
2@83134,5,74430
2@317,3,77553
2@53395,4,74797
53@55095,5,75080
6@14906,2,76491
6@30703,1,75624
3@24926,1,76262
24@40545,1,75180
2@71095,1,76248
2@5938,2,75333
9@32889,6,74744
9@8660,5,75589
6@96801,1,77243
15@97941,1,75603
1@52150,2,73592
6@4797,2,76380
2@8648,4,75385
2@9674,5,75882
2@90834,3,75795
12@46846,10,74404
5@10251,1,77205
9@13107,5,75352
9@66515,5,74795
24@60149,1,76114
46@18282,1,77061
2@49447,3,75318
24@85496,2,74990
43@58126,1,76569
31@23849,5,73801
41@83979,2,76351
32@64129,1,76961
2@28948,4,77210
1@82608,5,74213
1@32157,4,74912
2@95660,1,76917
19@59333,2,72755
9@6556,5,72990
2@21764,5,78204
37@51690,1,79387
6@12905,1,80696
9@43329,8,78578
2@62636,6,76979
12@63831,7,76604
2@10263,2,77618
2@95579,4,76941
2@54983,5,70769
26@23023,1,73263
9@59332,9,73288
2@93211,2,72830
2@32172,2,71097
2@16575,3,70736
29@35692,3,71199
39@81317,1,72924
37@55236,1,73321
24@49584,1,73545
12@26687,12,72690
9@69456,4,74808
24@19633,3,74621
9@84716,4,73370
12@50876,6,73288
13@50046,1,73252
13@89045,1,71059
31@90541,11,71889
6@37437,3,72581
24@99927,1,70108
2@80159,3,71983
54@28525,1,69157
41@67757,1,65364
26@44304,1,72333
9@46969,8,60914
9@30658,4,82177
40@81458,1,108626
9@64783,7,60572
53@63406,5,46062
9@87044,6,46801
2@90210,2,44657
12@19831,6,43458
1@9532,9,43763
9@53381,10,43047
24@39143,1,43015
12@34969,6,42780
2@28222,3,42740
9@26652,7,41905
2@55769,3,42636
1@24743,6,42293
40@71540,1,49928
2@53048,2,41632
2@82105,4,42619
2@15292,3,54698
2@97001,2,45044
9@82647,7,45515
9@94770,4,45281
1@45736,4,45488
9@89331,5,45498
16@95281,1,45759
9@28769,8,45300
9@23875,4,45078
12@31284,6,45051
9@54554,5,45160
2@3238,4,45387
37@28751,1,45304
2@13694,3,45143
2@80607,3,45413
12@31432,7,45141
2@67560,5,45038
24@14107,2,45283
1@48680,4,45135
32@47751,1,45349
9@63601,9,44949
5@38367,1,45284
1@92838,7,45218
28@35630,1,45609
2@50545,2,45359
5@99678,2,45221
5@74654,2,45443
41@8579,1,45899
2@78601,5,301618
24@42633,3,37849
1@10547,5,36110
6@71520,1,36629
24@27320,1,36428
1@56253,3,37069
2@161,2,37592
2@88681,2,37915
19@97594,2,38062
2@91948,3,39105
12@89742,6,39006
13@59565,1,40399
20@49454,1,39240
9@18756,5,38540
33@27119,3,38501
2@99482,4,38421
19@35629,5,39174
41@48165,1,39770
1@91166,3,39126
32@72759,1,37960
5@24653,3,38887
24@78103,2,38952
41@8258,1,38853
12@47133,6,38723
12@1597,6,36793
2@54017,1,37109
9@86367,4,36238
4@56612,1,36997
12@68846,10,36227
32@93367,2,37166
32@87393,1,37705
24@46947,2,69874
1@28507,4,58907
93@83763,1,59283
5@70159,1,58954
15@85550,3,59054
41@34782,1,58776
18@7886,1,58403
2@18575,6,63669
46@43608,1,64484
3@19260,1,62808
12@52569,4,63030
12@51517,11,67026
24@18127,1,65936
19@58990,4,72196
29@78539,5,72927
2@72872,2,81640
41@56000,1,105952
24@77186,1,148339
1@43524,6,114111
5@91225,1,93325
2@69907,3,86154
40@25675,1,82050
2@42009,3,78687
19@66083,3,72144
1@75264,4,74903
5@26700,1,72771
1@11035,3,68070
5@36762,1,69879
5@6288,2,69048
41@29383,1,66516
6@85505,3,62915
2@52587,5,64316
12@59577,10,64335
2@14820,4,64057
5@19050,1,65041
95@60225,1,64529
9@37738,9,58727
2@24279,3,57544
2@25283,3,57939
5@85994,3,56990
24@68286,1,58589
2@10025,6,56246
9@7075,6,45331
5@9036,2,46357
93@29069,1,47889
58@87608,1,48707
1@37802,2,47983
31@58012,8,44906
9@65948,8,46242
5@36146,2,47129
29@73856,5,48255
2@78124,7,47637
9@43240,11,45008
2@17105,3,50073
2@51670,5,47926
24@39112,2,50712
1@48858,7,48952
30@23116,1,49626
29@74086,8,49962
1@80669,5,48632
6@48608,1,48045
2@34573,1,49482
5@68625,2,50377
9@45458,3,48504
24@7418,1,50296
12@22031,6,49355
2@88347,3,50229
9@49991,9,47539
6@81392,1,47937
6@53396,1,48478
15@10901,2,48083
24@41582,1,46839
31@96302,4,46920
5@17233,4,47870
12@67873,6,48382
6@44279,1,47124
9@56971,8,48393
2@83929,1,47063
2@42552,3,47383
6@25499,1,49825
2@28440,5,48021
41@65846,1,47302
5@89872,3,47541
31@61918,8,46844
9@42048,10,45309
2@4822,2,46651
2@48771,1,44991
2@54808,4,44861
2@55884,1,47314
2@73495,3,45539
2@60217,5,45864
2@36118,3,44898
6@20062,1,45112
5@86620,5,45164
2@28938,3,45157
12@73904,3,44955
6@28545,3,44871
9@29178,7,45606
9@28415,9,47606
2@13904,3,44572
6@9164,1,40080
1@46568,5,39543
11@95077,6,40776
2@49535,3,40188
1@84362,6,40387
24@85904,1,38865
29@23321,5,38213
1@42384,1,39145
29@7061,6,40360
5@33704,3,39570
2@96040,4,39828
24@5749,1,40110
13@97504,1,40686
24@10725,1,39061
6@49832,1,40783
9@61440,4,40383
31@55587,4,40722
32@89124,1,39515
12@44504,5,39622
1@6757,3,39586
49@78763,1,40608
9@63022,7,41212
1@21882,6,41154
2@64394,3,40335
41@14512,2,40359
2@2251,1,40256
5@21664,1,41430
11@89465,4,40689
9@24679,7,38982
9@1551,10,41073
2@83572,1,41829
5@44855,1,41773
6@73361,1,41198
9@14484,7,40476
24@32012,1,40418
2@71039,4,40649
9@5188,10,41788
9@29315,7,42513
67@3737,1,41540
1@43472,3,41538
5@95088,1,41196
9@30109,4,42068
12@23736,5,41198
2@25306,3,40055
6@52434,1,40727
31@22907,2,39599
6@77114,2,39714
9@68510,8,41008
2@61005,6,40524
2@68839,5,40699
9@6865,11,39149
12@52087,7,38948
19@1388,6,38662
5@44522,2,39327
6@43628,1,39432
1@46716,1,38694
5@52406,3,38508
12@76459,6,38756
5@34182,2,39167
5@68666,3,38175
5@40997,2,36913
19@3248,8,36699
49@43205,1,37096
24@77718,1,37585
2@39125,3,37210
22@61931,3,36971
5@14943,1,37576
9@55389,6,37105
12@70877,10,37212
217,907,37755
5@93623,2,38021
2@94994,3,37588
1@66960,5,37060
2@74926,4,37797
9@3472,10,37733
18@90082,1,37836
9@50500,13,37164
5@76672,1,37561
24@74165,1,37175
15@52394,4,37094
2@86472,6,36705
6@99252,1,37184
12@61591,5,37458
5@35585,2,37670
24@19126,1,37985
24@70788,1,37745
5@52672,3,37659
2@89450,3,37771
24@72525,2,37526
12@68597,9,37514
22@11028,3,36831
2@41260,5,36527
8@71705,7,36444
41@7859,1,36889
29@5227,5,36609
2@66109,3,37301
2@46078,4,38485
31@94990,5,38248
6@14953,1,38866
13@63503,1,38637
1@67324,5,37714
9@58265,5,37707
2@1717,5,37974
6@7358,3,37999
12@72022,5,37591
24@39463,1,38255
5@85272,2,37646
1@16790,5,38171
2@48813,3,37895
11@87653,2,38060
1@73580,7,37776
8@85688,4,37878
31@95173,3,37501
1@57312,1,38175
9@41355,7,37806
2@72122,2,37875
22@44299,4,37469
2@29330,4,36501
1@29350,1,36006
65@61054,1,36083
29@50126,6,35601
29@77489,10,35486
5@82864,1,35981
41@56215,1,35873
1@62134,5,35660
41@68574,1,35722
5@33106,1,35992
2@45751,1,36004
5@53622,2,35922
5@88716,3,35815
9@84857,4,35737
22@94168,3,35665
29@77830,6,35811
9@36519,11,36456
2@59183,3,36301
1@62834,6,36326
9@7063,10,36220
5@59951,1,36701
5@43577,1,36676
12@9073,3,36263
9@19738,7,36305
24@24555,2,36580
31@31552,6,36336
6@16362,2,36264
2@14305,3,36452
5@12360,1,36568
2@80711,3,36328
5@1395,2,36463
2@13371,5,36664
31@14055,3,36420
29@76104,2,36286
2@91862,7,36247
2@80490,5,36423
112@66332,1,37347
3@53887,2,34859
1@79451,4,34366
2@29788,1,34590
9@90216,4,34376
2@44445,4,34549
2@11614,3,34724
11@4427,3,34681
95@70952,1,35005
5@6793,2,34957
10@53350,1,35526
29@69446,5,35030
5@91410,1,35434
13@98756,1,35576
5@48511,3,35346
5@19924,2,34854
0@29660,2,34876
31@7340,3,34692
40@12188,1,34862
44@36155,1,34354
2@68034,6,34421
1@61224,5,34430
5@833,2,34331
24@29867,1,34501
11@99147,7,34099
6@31323,1,34638
5@58521,2,34379
12@32229,7,35579
9@43770,5,36581
32@34415,1,36486
5@94903,1,36626
5@88963,1,36541
5@12917,3,36233
2@80091,3,36473
5@75803,3,36539
12@31647,8,35786
9@91332,7,35476
9@63434,8,35367
24@82456,1,35544
40@84604,1,35525
11@86149,5,36604
11@58918,4,36476
2@33477,3,36331
9@16558,16,35525
5@86935,3,36287
5@16197,1,36227
2@58511,4,36187
2@25613,6,36162
9@17567,8,36031
5@74755,3,36704
11@90774,4,36698
2@70464,6,35971
5@96194,3,35823
5@91075,1,35396
2@90496,3,35167
5@55534,3,35356
12@53827,10,35506
12@40299,7,35056
33@16622,1,36379
1@11711,5,36393
24@22486,2,37523
15@76553,2,37396
2@11722,3,36965
2@19715,4,37250
5@7896,3,37620
9@44063,8,37309
19@41077,4,37689
24@65461,1,38057
46@26557,1,37708
218,974,36070
33@90022,2,37741
12@44048,13,37525
12@24708,5,37775
12@52580,5,36887
5@27846,3,37542
6@59264,2,37630
2@53714,7,37579
5@14177,1,37864
2@19680,4,37534
172@29457,1,38928
12@24780,7,37392
5@24712,3,36573
9@67121,5,36430
24@23336,2,37573
5@28828,2,37824
24@88720,1,37921
12@66287,8,36985
13@93216,1,37623
2@57866,4,37218
6@93595,1,37911
2@95435,2,37293
2@80644,3,36956
5@25748,2,37756
2@70134,3,37474
29@92990,6,36604
0@98736,1,37037
1@19769,3,37946
38@6470,1,37416
6@75630,1,37211
9@56542,10,35663
28@61391,1,36112
38@88160,2,35807
2@73397,5,37158
29@69860,6,37250
2@26847,3,37025
29@49324,3,36599
32@25447,1,36818
2@42111,2,37026
1@18671,4,36804
29@10298,5,36599
6@67730,2,36720
24@40734,1,36653
6@61738,1,37003
24@85786,2,36434
1@73583,7,36602
1@69759,1,36245
2@31579,2,35632
44@8602,1,35847
2@89476,1,35990
2@57159,2,35876
2@99073,5,36635
6@23287,2,36452
5@91386,3,36799
1@91935,5,37019
5@61215,1,37229
2@69884,2,37204
219,540,35663
11@67566,2,36999
32@10968,1,37182
0@60687,1,35912
29@96531,7,35611
6@30235,1,36816
33@27399,1,37165
22@83292,6,36744
6@35651,1,65367
22@71269,5,76596
24@14385,1,76788
29@82557,3,75913
2@91301,2,76837
1@24899,4,71612
1@29370,4,77395
6@76431,1,76314
40@61399,1,77907
9@35867,9,75755
13@61922,1,76919
12@58931,5,75236
15@32064,1,77575
9@45668,7,77178
27@48393,1,78632
3@73824,1,76972
2@50425,1,78197
2@22811,3,75464
2@15305,5,76194
38@1303,2,75953
9@63240,6,75876
53@23730,2,80717
9@15564,6,80181
5@59782,2,81585
9@47888,8,79098
5@81532,2,80566
3@66373,1,79988
22@76609,3,80639
2@27865,6,78954
9@41994,12,79749
6@81443,1,80187
9@42232,10,80115
2@17010,5,79688
44@67949,1,76391
9@52916,8,71956
9@783,5,73724
29@89939,5,72826
9@37078,4,71692
12@42888,9,71957
24@92791,1,72732
44@14100,1,76158
6@67381,2,77015
5@78493,2,76617
10@31415,1,74926
9@28431,5,75000
9@35990,4,75324
6@78298,3,74650
33@12888,4,75516
9@58768,9,75456
1@30525,2,74873
1@15212,5,75499
2@7446,2,76377
24@29533,3,77058
24@5788,1,75059
11@4597,4,75318
53@81218,4,76680
2@69529,2,74371
6@41183,1,74174
2@46869,4,70191
44@22964,1,72390
0@90774,1,77718
1@70615,3,76805
11@49112,4,76997
9@62935,4,75184
12@80893,4,75590
2@82387,4,75623
1@33513,3,76807
172@45327,1,79224
20@96580,1,76847
2@72880,3,76353
12@73149,9,75364
12@39184,8,75815
26@92452,1,73462
2@57266,4,60550
0@17590,1,60202
22@92521,1,67988
2@36515,6,89749
2@44183,5,89483
2@938,5,111429
5@59953,1,64523
2@95793,5,54528
9@40838,6,46111
12@56874,6,41098
2@76738,3,41567
9@61650,7,43877
2@90363,3,43986
11@19813,4,43147
2@47014,3,42808
31@96695,8,43161
1@32096,4,42171
12@77264,5,43073
44@56084,1,42463
22@94575,6,49629
12@10847,7,41700
6@64733,1,42856
24@54183,2,40891
9@41078,10,46053
2@19118,2,44291
12@44629,3,38340
26@80285,1,40452
6@22996,2,44874
2@86653,5,44591
13@32348,3,45545
29@90648,8,44613
2@18475,3,44832
2@26858,2,44971
44@93258,1,45048
3@87974,2,45506
1@96518,7,44921
6@54300,1,45527
6@59597,1,44928
9@40520,7,44862
2@62960,7,44807
5@25999,1,45271
2@65071,5,45074
41@60405,1,45153
2@27295,3,45209
9@12829,7,44937
11@22303,5,44439
19@97950,1,45035
2@68321,6,45278
12@41500,4,45590
2@55818,5,44706
26@99053,1,45067
27@29450,1,172050
1@19094,5,163423
30@29391,1,39108
24@55967,1,37701
46@92003,1,37568
2@97757,3,39161
11@40243,7,38221
3@39722,1,38496
6@25332,2,39472
2@42424,2,40442
3@41358,2,40641
6@43283,2,40493
2@51929,4,38771
32@90133,2,37858
56@62897,1,38345
12@84253,14,37839
2@30785,2,40306
2@3871,2,40013
2@94360,5,39969
2@80787,2,39865
11@22871,4,40566
2@15950,2,40704
2@78639,1,40825
9@34852,4,40321
2@98747,4,40524
2@69587,3,38922
2@90555,2,37771
43@69374,1,38535
6@74322,1,38975
2@56267,5,39316
9@12554,4,39102
2@2265,1,38786
2@35729,4,39924
6@1802,1,39776
2@11394,4,40313
2@39405,2,42216
9@37017,6,41629
2@92603,2,41969
13@44448,1,42667
2@5470,2,42991
5@50054,3,43038
5@33839,2,41927
2@71507,6,42079
19@82397,5,42625
5@1111,4,43238
56@31969,1,42842
2@45055,3,42578
11@76446,5,41932
2@42634,2,40454
13@97710,1,41724
5@26999,3,41435
2@54648,3,67425
2@82756,4,66835
6@41825,1,65001
2@38417,6,65188
24@26946,1,66394
2@95944,3,69039
44@51385,1,69795
5@73204,2,73496
3@95203,1,74944
26@94724,1,81883
2@61933,2,93180
2@25594,3,139025
172@18286,1,162536
9@17982,8,101288
24@92717,1,89269
2@82536,3,81363
5@98251,3,82184
6@63483,1,75067
5@44545,4,74776
2@70675,4,71547
24@83910,2,67131
5@78529,2,68911
38@72448,1,67855
2@31138,4,67227
2@16282,3,63921
1@45074,6,62540
20@36948,1,63496
220,578,62382
9@46288,6,57683
9@48530,8,58804
2@73332,2,60398
44@29077,1,59241
1@17983,6,58933
2@46126,3,58194
9@94138,11,56353
2@79296,4,58317
24@80061,1,56250
5@8513,2,58459
5@10346,2,59401
6@26545,2,58439
24@4850,1,57836
2@64820,2,59134
2@37268,2,59277
2@19163,2,59704
2@96558,3,59372
12@40283,7,57724
1@68533,8,58679
6@91150,1,56531
2@5986,4,57350
29@86894,3,57328
41@66284,1,56626
41@23525,1,59153
14@95054,1,58637
5@88162,2,58424
19@5267,5,58311
63@17709,1,58726
2@90337,5,58420
24@90695,3,57466
13@85415,1,58343
23@50691,1,57241
31@10346,9,58018
19@90953,6,58307
3@87294,2,58398
1@24921,6,59004
1@49428,3,59066
2@54349,5,58528
24@34124,1,54024
2@64362,7,48453
26@52165,1,48463
2@69847,2,47800
24@56350,1,45788
6@10340,1,46883
1@8982,6,48042
2@84547,2,46572
12@56368,7,45672
9@6660,10,45028
3@73783,3,47422
6@28544,1,46244
2@82825,5,44538
2@15215,4,42941
2@67429,2,44999
2@146,1,47451
10@73112,1,44277
2@52460,3,46983
2@49902,5,46465
12@80892,5,47084
24@18367,2,47278
24@3248,1,46952
8@51275,9,46671
2@10720,4,46171
12@28361,8,46725
53@75164,2,46865
26@72111,1,46692
24@38667,1,46176
32@32638,1,47908
2@49845,2,47929
6@52345,2,47212
43@55545,1,48039
6@14512,2,47963
5@5017,3,45647
12@20147,6,40583
12@53183,3,40180
9@60613,5,40868
11@59136,2,40480
221,2983,42980
2@68489,2,40840
2@43097,3,40724
6@68289,1,41013
27@85694,1,40565
24@50858,1,41879
1@89271,4,40019
5@72064,1,39170
5@90793,2,40123
2@46710,4,41363
31@1930,10,41456
19@43576,4,42005
6@69970,2,42847
5@79253,2,41499
1@79873,4,39956
6@49768,1,40588
2@51484,4,41081
12@48035,8,40384
12@42113,9,39914
2@92418,6,39972
1@65612,6,39568
2@29327,4,40281
2@62204,3,40251
26@49415,1,37966
12@36234,4,38226
3@23568,1,39399
66@90188,1,38727
12@9515,6,38867
1@11485,5,39061
13@58661,1,38950
12@38860,4,38443
9@73013,8,38637
12@73390,7,38358
6@9089,2,38671
31@57440,9,37061
24@95010,1,37499
9@99767,7,36922
2@96038,3,37726
2@6554,4,38999
5@36532,2,38932
29@72396,5,38268
1@72482,6,38980
2@85296,3,37999
2@77451,2,37705
5@51229,5,37998
18@71852,1,38488
29@85561,4,36901
112@32805,2,38562
41@35754,1,36611
13@46984,2,37216
70@46024,1,37216
1@93260,6,36409
0@95726,1,37549
24@93840,1,37521
2@94768,2,37795
41@34737,1,37458
1@37673,5,37074
2@37040,1,38044
1@4849,2,37564
2@84763,1,37272
1@26204,3,37623
5@94382,4,37723
31@76508,5,37210
5@31984,5,38026
2@21372,2,36635
2@84155,2,36736
2@56487,4,37285
5@88329,1,37741
6@20277,1,37534
12@23371,4,37488
1@26613,8,37523
2@53523,3,37896
15@73040,2,37827
2@15598,2,37021
3@10896,1,36441
0@93111,1,35692
2@91632,2,35299
9@95387,9,35410
222,818,36112
1@15452,3,36698
2@29269,1,36879
9@27348,7,35563
12@17295,3,35782
30@79866,1,36315
44@16103,1,36729
12@68529,5,36580
29@29203,6,36506
0@98643,2,36597
19@98530,3,36557
2@53888,2,36975
9@44977,7,36825
2@40765,3,36885
1@98986,4,36173
1@31667,8,35919
24@62741,1,36294
49@46933,1,36903
72@12210,1,37063
6@74236,1,36681
38@14601,1,36647
9@54571,6,36554
11@34704,4,36340
6@39480,1,36468
15@39314,1,36135
12@96636,11,36826
2@90728,2,36622
2@24043,2,36860
15@8026,1,36863
46@23913,1,35556
6@86533,1,35342
2@65223,4,34885
6@39279,1,35336
2@79944,3,35250
2@87500,3,35097
2@1887,3,34819
6@81067,2,34863
1@78801,7,34586
2@12208,5,34654
31@47833,5,34462
2@64314,3,34821
6@25697,1,35072
2@98794,6,34595
2@28508,4,34689
2@18397,6,34779
32@83315,1,34949
26@49372,1,34986
6@29025,1,35083
26@56932,1,34887
24@68041,2,34594
9@13830,3,34731
3@73700,2,35003
60@41586,1,34938
6@72535,1,35012
46@53679,1,34933
30@21849,1,35174
26@97061,1,35054
41@36190,1,35153
2@90718,4,35046
2@2080,1,35437
32@31344,1,35251
2@82173,3,35210
2@90401,3,34988
1@78240,6,35034
172@72622,1,38702
2@58187,3,37086
1@89201,5,37364
