keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F10800#F10063,89,62,151,0,480,10,460
F10800#F10224,84,59,143,0,480,10,461
F10800#F11707,83,62,145,0,480,10,462
F10800#F10024,79,81,160,0,480,10,463
F10800#F10171,86,59,145,0,480,10,464
F10800#F11401,86,59,145,0,480,10,465
F10800#F10111,86,61,147,0,480,10,466
F10800#F1304,124,68,192,0,480,10,467
F10800#F10308,86,59,145,0,480,10,468
F10800#F10751,94,58,152,0,480,10,469
F10800#F13266,88,58,146,0,480,10,470
F10800#F10364,84,102,186,0,480,10,471
F10800#F12073,86,61,147,0,480,10,472
F10800#F10683,81,61,142,0,480,10,473
F10800#F10280,83,65,148,0,480,10,474
F10800#F10585,78,103,181,0,480,10,475
F10800#F12593,82,105,187,0,480,10,476
F10800#F10388,87,64,151,0,480,10,477
F10800#F12736,82,105,187,0,480,10,478
F10800#F10887,86,98,184,0,480,10,479
F10800#F10679,86,55,141,0,480,10,480
F10800#F10415,115,59,174,0,480,10,481
F10800#F12681,84,63,147,0,480,10,482
F10800#F12061,87,59,146,0,480,10,483
F10800#F10872,82,61,143,0,480,10,484
F10800#F12326,81,61,142,0,480,10,485
F10800#F1114,86,66,152,0,480,10,486
F10800#F10089,81,62,143,0,480,10,487
F10800#F13191,82,61,143,0,480,10,488
F10800#F12339,83,61,144,0,480,10,489
F10800#F12518,90,60,150,0,480,10,490
F10800#F10632,87,107,194,0,480,10,491
F10800#F10091,97,65,162,0,480,10,492
F10800#F106,86,60,146,0,480,10,493
F10800#F1210,85,56,141,0,480,10,494
F10800#F10951,121,58,179,0,480,10,495
F10800#F11088,84,60,144,0,480,10,496
F10800#F10643,92,60,152,0,480,10,497
F10800#F10044,83,60,143,0,480,10,498
F10800#F10382,84,57,141,0,480,10,499
F10800#F11036,84,58,142,0,480,10,500
F10800#F10238,98,103,201,0,480,10,501
F10800#F10519,84,62,146,0,480,10,502
F10800#F13525,82,68,150,0,480,10,503
F10800#F11706,85,63,148,0,480,10,504
F10800#F11119,82,62,144,0,480,10,505
F10800#F11553,127,58,185,0,480,10,506
F10800#F10361,122,67,189,0,480,10,507
F10800#F13916,118,62,180,0,480,10,508
F10800#F13738,93,110,203,0,480,10,509
F10800#F12037,89,67,156,0,480,10,510
F10800#F227,85,62,147,0,480,10,511
F10800#F10831,84,58,142,0,480,10,512
F10800#F10907,83,59,142,0,480,10,513
F10800#F12030,81,62,143,0,480,10,514
F10800#F10577,83,57,140,0,480,10,515
F10800#F10356,88,58,146,0,480,10,516
F10800#F10188,84,63,147,0,480,10,517
F10800#F10034,84,63,147,0,480,10,518
F10800#F13740,81,61,142,0,480,10,519
F10800#F10699,82,58,140,0,480,10,520
F10800#F1143,116,59,175,0,480,10,521
F10800#F10192,86,60,146,0,480,10,522
F10800#F149,87,58,145,0,480,10,523
F10800#F11519,83,56,139,0,480,10,524
F10800#F10604,83,61,144,0,480,10,525
F10800#F1062,81,59,140,0,480,10,526
F10800#F10549,80,102,182,0,480,10,527
F10800#F10455,81,58,139,0,480,10,528
F10800#F11286,88,105,193,0,480,10,529
F10800#F1093,85,62,147,0,480,10,530
F10800#F11336,100,62,162,0,480,10,531
F10800#F10510,113,93,206,0,480,10,532
F10800#F11015,87,103,190,0,480,10,533
F10800#F10489,87,59,146,0,480,10,534
F10800#F12672,84,65,149,0,480,10,535
F10800#F14039,95,59,154,0,480,10,536
F10800#F10309,86,60,146,0,480,10,537
F10800#F1265,86,72,158,0,480,10,538
F10800#F10411,88,60,148,0,480,10,539
F10800#F17457,88,62,150,0,480,10,540
F10800#F11108,124,58,182,0,480,10,541
F10800#F12956,86,59,145,0,480,10,542
F10800#F13,87,60,147,0,480,10,543
F10800#F11887,86,66,152,0,480,10,544
F10800#F10786,88,60,148,0,480,10,545
F10800#F10346,91,60,151,0,480,10,546
F10800#F12908,86,104,190,0,480,10,547
F10800#F12527,90,64,154,0,480,10,548
F10800#F11497,87,106,193,0,480,10,549
F10800#F10521,99,66,165,0,480,10,550
F10800#F10556,94,62,156,0,480,10,551
F10800#F11856,122,66,188,0,480,10,552
F10800#F12225,91,62,153,0,480,10,553
F10800#F12713,90,68,158,0,480,10,554
F10800#F14,84,104,188,0,480,10,555
F10800#F12589,86,62,148,0,480,10,556
F10800#F10853,96,60,156,0,480,10,557
F10800#F11841,91,65,156,0,480,10,558
F10800#F11573,89,62,151,0,480,10,559
F10800#F15109,139,61,200,0,480,10,560
F10800#F10325,89,100,189,0,480,10,561
F10800#F10725,91,64,155,0,480,10,562
F10800#F10142,89,66,155,0,480,10,563
F10800#F1001,89,64,153,0,480,10,564
F10800#F10982,91,60,151,0,480,10,565
F10800#F11602,98,66,164,0,480,10,566
F10800#F10335,96,62,158,0,480,10,567
F10800#F1145,122,60,182,0,480,10,568
F10800#F13110,84,59,143,0,480,10,569
F10800#F10046,91,64,155,0,480,10,570
F10800#F12617,90,64,154,0,480,10,571
F10800#F10160,92,79,171,0,480,10,572
F10800#F1039,89,112,201,0,480,10,573
F10800#F10520,93,64,157,0,480,10,574
F10800#F11787,92,114,206,0,480,10,575
F10800#F10006,90,104,194,0,480,10,576
F10800#F11647,88,62,150,0,480,10,577
F10800#F14240,91,106,197,0,480,10,578
F10800#F10900,90,65,155,0,480,10,579
F10800#F1535,87,113,200,0,480,10,580
F10800#F10246,89,74,163,0,480,10,581
F10800#F10931,93,62,155,0,480,10,582
F10800#F12311,94,60,154,0,480,10,583
F10800#F13755,89,110,199,0,480,10,584
F10800#F12788,95,106,201,0,480,10,585
F10800#F12264,93,65,158,0,480,10,586
F10800#F11149,87,98,185,0,480,10,587
F10800#F11322,90,93,183,0,480,10,588
F10800#F163,88,64,152,0,480,10,589
F10800#F10394,118,63,181,0,480,10,590
F10800#F10681,92,64,156,0,480,10,591
F10800#F12338,89,64,153,0,480,10,592
F10800#F11049,92,60,152,0,480,10,593
F10800#F1019,92,66,158,0,480,10,594
F10800#F21737,87,62,149,0,480,10,595
F10800#F10977,88,58,146,0,480,10,596
F10800#F10154,90,64,154,0,480,10,597
F10800#F10431,86,67,153,0,480,10,598
F10800#F17002,94,60,154,0,480,10,599
F10800#F10758,126,65,191,0,480,10,600
F10800#F11251,92,59,151,0,480,10,601
F10800#F1013,91,76,167,0,480,10,602
F10800#F11257,88,103,191,0,480,10,603
F10800#F11153,93,119,212,0,480,10,604
F10800#F12624,92,108,200,0,480,10,605
F10800#F11177,109,62,171,0,480,10,606
F10800#F10740,90,63,153,0,480,10,607
F10800#F1098,93,107,200,0,480,10,608
F10800#F11737,84,64,148,0,480,10,609
F10800#F11158,88,63,151,0,480,10,610
F10800#F10005,125,66,191,0,480,10,611
F10800#F10100,90,67,157,0,480,10,612
F10800#F10904,88,62,150,0,480,10,613
F10800#F12422,93,61,154,0,480,10,614
F10800#F10564,94,63,157,0,480,10,615
F10800#F11790,98,67,165,0,480,10,616
F10800#F12631,93,73,166,0,480,10,617
F10800#F13161,97,68,165,0,480,10,618
F10800#F8417,99,106,205,0,480,10,619
F10800#F1330,96,68,164,0,480,10,620
F10800#F2589,92,108,200,0,480,10,621
F10800#F10393,93,65,158,0,480,10,622
F10800#F14484,94,72,166,0,480,10,623
F10800#F12413,95,66,161,0,480,10,624
F10800#F14481,90,62,152,0,480,10,625
F10800#F12461,93,60,153,0,480,10,626
F10800#F2559,92,65,157,0,480,10,627
F10800#F13551,87,100,187,0,480,10,628
F10800#F25159,87,65,152,0,480,10,629
F10800#F145,118,64,182,0,480,10,630
F10800#F14751,90,72,162,0,480,10,631
F10800#F10182,124,109,233,0,480,10,632
F10800#F1263,135,84,219,0,480,10,633
F10800#F10162,100,119,219,0,480,10,634
F10800#F10594,128,75,203,0,480,10,635
F10800#F13852,119,69,188,0,480,10,636
F10800#F10018,95,70,165,0,480,10,637
F10800#F12817,92,62,154,0,480,10,638
