KeywordCount,Storage(Bits)
1688,864256
1689,864768
1690,865280
1691,865792
1692,866304
1693,866816
1694,867328
1695,867840
1696,868352
1697,868864
1698,869376
1699,869888
1700,870400
1701,870912
1702,871424
1703,871936
1704,872448
1705,872960
1706,873472
1707,873984
1708,874496
1709,875008
1710,875520
1711,876032
1712,876544
1713,877056
1714,877568
1715,878080
1716,878592
1717,879104
1718,879616
1719,880128
1720,880640
1721,881152
1722,881664
1723,882176
1724,882688
1725,883200
1726,883712
1727,884224
1728,884736
1729,885248
1730,885760
1731,886272
1732,886784
1733,887296
1734,887808
1735,888320
1736,888832
1737,889344
1738,889856
1739,890368
1740,890880
1741,891392
1742,891904
1743,892416
1744,892928
1745,893440
1746,893952
1747,894464
1748,894976
1749,895488
1750,896000
1751,896512
1752,897024
1753,897536
1754,898048
1755,898560
1756,899072
1757,899584
1758,900096
1759,900608
1760,901120
1761,901632
1762,902144
1763,902656
1764,903168
1765,903680
1766,904192
1767,904704
1768,905216
1769,905728
1770,906240
1771,906752
1772,907264
1773,907776
1774,908288
1775,908800
1776,909312
1777,909824
1778,910336
1779,910848
1780,911360
1781,911872
1782,912384
1783,912896
1784,913408
1785,913920
1786,914432
1787,914944
1788,915456
1789,915968
1790,916480
1791,916992
1792,917504
1793,918016
1794,918528
1795,919040
1796,919552
1797,920064
1798,920576
1799,921088
1800,921600
1801,922112
1802,922624
1803,923136
1804,923648
1805,924160
1806,924672
1807,925184
1808,925696
1809,926208
1810,926720
1811,927232
1812,927744
1813,928256
1814,928768
1815,929280
1816,929792
1817,930304
1818,930816
1819,931328
1820,931840
1821,932352
1822,932864
1823,933376
1824,933888
1825,934400
1826,934912
1827,935424
1828,935936
1829,936448
1830,936960
1831,937472
1832,937984
1833,938496
1834,939008
1835,939520
1836,940032
1837,940544
1838,941056
1839,941568
1840,942080
1841,942592
1842,943104
1843,943616
1844,944128
1845,944640
1846,945152
1847,945664
1848,946176
1849,946688
1850,947200
1851,947712
1852,948224
1853,948736
1854,949248
1855,949760
1856,950272
1857,950784
1858,951296
1859,951808
1860,952320
1861,952832
1862,953344
1863,953856
1864,954368
1865,954880
1866,955392
1867,955904
1868,956416
1869,956928
1870,957440
1871,957952
1872,958464
1873,958976
1874,959488
1875,960000
1876,960512
1877,961024
1878,961536
1879,962048
1880,962560
1881,963072
1882,963584
1883,964096
1884,964608
1885,965120
1886,965632
1887,966144
1888,966656
1889,967168
1890,967680
1891,968192
1892,968704
1893,969216
1894,969728
1895,970240
1896,970752
1897,971264
1898,971776
1899,972288
1900,972800
1901,973312
1902,973824
1903,974336
1904,974848
1905,975360
1906,975872
1907,976384
1908,976896
1909,977408
1910,977920
1911,978432
1912,978944
1913,979456
1914,979968
1915,980480
1916,980992
1917,981504
1918,982016
1919,982528
1920,983040
1921,983552
1922,984064
1923,984576
1924,985088
1925,985600
1926,986112
1927,986624
1928,987136
1929,987648
1930,988160
1931,988672
1932,989184
1933,989696
1934,990208
1935,990720
1936,991232
1937,991744
1938,992256
1939,992768
1940,993280
1941,993792
1942,994304
1943,994816
1944,995328
1945,995840
1946,996352
1947,996864
1948,997376
1949,997888
1950,998400
1951,998912
1952,999424
1953,999936
1954,1000448
1955,1000960
1956,1001472
1957,1001984
1958,1002496
1959,1003008
1960,1003520
1961,1004032
1962,1004544
1963,1005056
1964,1005568
1965,1006080
1966,1006592
1967,1007104
1968,1007616
1969,1008128
1970,1008640
1971,1009152
1972,1009664
1973,1010176
1974,1010688
1975,1011200
1976,1011712
1977,1012224
1978,1012736
1979,1013248
1980,1013760
1981,1014272
1982,1014784
1983,1015296
1984,1015808
1985,1016320
1986,1016832
1987,1017344
1988,1017856
1989,1018368
1990,1018880
1991,1019392
1992,1019904
1993,1020416
1994,1020928
1995,1021440
1996,1021952
1997,1022464
1998,1022976
1999,1023488
2000,1024000
2001,1024512
2002,1025024
2003,1025536
2004,1026048
2005,1026560
2006,1027072
2007,1027584
2008,1028096
2009,1028608
2010,1029120
2011,1029632
2012,1030144
2013,1030656
2014,1031168
2015,1031680
2016,1032192
2017,1032704
2018,1033216
2019,1033728
2020,1034240
2021,1034752
2022,1035264
2023,1035776
2024,1036288
2025,1036800
2026,1037312
2027,1037824
2028,1038336
2029,1038848
2030,1039360
2031,1039872
2032,1040384
2033,1040896
2034,1041408
2035,1041920
2036,1042432
2037,1042944
2038,1043456
2039,1043968
2040,1044480
2041,1044992
2042,1045504
2043,1046016
2044,1046528
2045,1047040
2046,1047552
2047,1048064
2048,1048576
2049,1049088
2050,1049600
2051,1050112
2052,1050624
2053,1051136
2054,1051648
2055,1052160
2056,1052672
2057,1053184
2058,1053696
2059,1054208
2060,1054720
2061,1055232
2062,1055744
2063,1056256
2064,1056768
2065,1057280
2066,1057792
2067,1058304
2068,1058816
2069,1059328
2070,1059840
2071,1060352
2072,1060864
2073,1061376
2074,1061888
2075,1062400
2076,1062912
2077,1063424
2078,1063936
2079,1064448
2080,1064960
2081,1065472
2082,1065984
2083,1066496
2084,1067008
2085,1067520
2086,1068032
2087,1068544
2088,1069056
2089,1069568
2090,1070080
2091,1070592
2092,1071104
2093,1071616
2094,1072128
2095,1072640
2096,1073152
2097,1073664
2098,1074176
2099,1074688
2100,1075200
2101,1075712
2102,1076224
2103,1076736
2104,1077248
2105,1077760
2106,1078272
2107,1078784
2108,1079296
2109,1079808
2110,1080320
2111,1080832
2112,1081344
2113,1081856
2114,1082368
2115,1082880
2116,1083392
2117,1083904
2118,1084416
2119,1084928
2120,1085440
2121,1085952
2122,1086464
2123,1086976
2124,1087488
2125,1088000
2126,1088512
2127,1089024
2128,1089536
2129,1090048
2130,1090560
2131,1091072
2132,1091584
2133,1092096
2134,1092608
2135,1093120
2136,1093632
2137,1094144
2138,1094656
2139,1095168
2140,1095680
2141,1096192
2142,1096704
2143,1097216
2144,1097728
2145,1098240
2146,1098752
2147,1099264
2148,1099776
2149,1100288
2150,1100800
2151,1101312
2152,1101824
2153,1102336
2154,1102848
2155,1103360
2156,1103872
2157,1104384
2158,1104896
2159,1105408
2160,1105920
2161,1106432
2162,1106944
2163,1107456
2164,1107968
2165,1108480
2166,1108992
2167,1109504
2168,1110016
2169,1110528
2170,1111040
2171,1111552
2172,1112064
2173,1112576
2174,1113088
2175,1113600
2176,1114112
2177,1114624
2178,1115136
2179,1115648
2180,1116160
2181,1116672
2182,1117184
2183,1117696
2184,1118208
2185,1118720
2186,1119232
2187,1119744
2188,1120256
2189,1120768
2190,1121280
2191,1121792
2192,1122304
2193,1122816
2194,1123328
2195,1123840
2196,1124352
2197,1124864
2198,1125376
2199,1125888
2200,1126400
2201,1126912
2202,1127424
2203,1127936
2204,1128448
2205,1128960
2206,1129472
2207,1129984
2208,1130496
2209,1131008
2210,1131520
2211,1132032
2212,1132544
2213,1133056
2214,1133568
2215,1134080
2216,1134592
2217,1135104
2218,1135616
2219,1136128
2220,1136640
2221,1137152
2222,1137664
2223,1138176
2224,1138688
2225,1139200
2226,1139712
2227,1140224
2228,1140736
2229,1141248
2230,1141760
2231,1142272
2232,1142784
2233,1143296
2234,1143808
2235,1144320
2236,1144832
2237,1145344
2238,1145856
2239,1146368
2240,1146880
2241,1147392
2242,1147904
2243,1148416
2244,1148928
2245,1149440
2246,1149952
2247,1150464
2248,1150976
2249,1151488
2250,1152000
2251,1152512
2252,1153024
2253,1153536
2254,1154048
2255,1154560
2256,1155072
2257,1155584
2258,1156096
2259,1156608
2260,1157120
2261,1157632
2262,1158144
2263,1158656
2264,1159168
2265,1159680
2266,1160192
2267,1160704
2268,1161216
2269,1161728
2270,1162240
2271,1162752
2272,1163264
2273,1163776
2274,1164288
2275,1164800
2276,1165312
2277,1165824
2278,1166336
2279,1166848
2280,1167360
2281,1167872
2282,1168384
2283,1168896
2284,1169408
2285,1169920
2286,1170432
2287,1170944
2288,1171456
2289,1171968
2290,1172480
2291,1172992
2292,1173504
2293,1174016
2294,1174528
2295,1175040
2296,1175552
2297,1176064
2298,1176576
2299,1177088
2300,1177600
2301,1178112
2302,1178624
2303,1179136
2304,1179648
2305,1180160
2306,1180672
2307,1181184
2308,1181696
2309,1182208
2310,1182720
2311,1183232
2312,1183744
2313,1184256
2314,1184768
2315,1185280
2316,1185792
2317,1186304
2318,1186816
2319,1187328
2320,1187840
2321,1188352
2322,1188864
2323,1189376
2324,1189888
2325,1190400
2326,1190912
2327,1191424
2328,1191936
2329,1192448
2330,1192960
2331,1193472
2332,1193984
2333,1194496
2334,1195008
2335,1195520
2336,1196032
2337,1196544
2338,1197056
2339,1197568
2340,1198080
2341,1198592
2342,1199104
2343,1199616
2344,1200128
2345,1200640
2346,1201152
2347,1201664
2348,1202176
2349,1202688
2350,1203200
2351,1203712
2352,1204224
2353,1204736
2354,1205248
2355,1205760
2356,1206272
2357,1206784
2358,1207296
