KeywordCount, Counter, Storage(Bytes)
993,993,6446.07936
994,994,6452.57088
995,995,6459.0624
996,996,6465.55392
997,997,6472.04544
998,998,6478.53696
999,999,6485.02848
1000,1000,6491.52
1001,1001,6498.01152
1002,1002,6504.50304
1003,1003,6510.99456
1004,1004,6517.48608
1005,1005,6523.9776
1006,1006,6530.46912
1007,1007,6536.96064
1008,1008,6543.45216
1009,1009,6549.94368
1010,1010,6556.4352
1011,1011,6562.9267199999995
1012,1012,6569.41824
1013,1013,6575.90976
1014,1014,6582.40128
1015,1015,6588.8928
1016,1016,6595.38432
1017,1017,6601.87584
1018,1018,6608.36736
1019,1019,6614.85888
1020,1020,6621.3504
1021,1021,6627.84192
1022,1022,6634.33344
1023,1023,6640.82496
1024,1024,6647.3164799999995
1025,1025,6653.808
1026,1026,6660.29952
1027,1027,6666.79104
1028,1028,6673.28256
1029,1029,6679.77408
1030,1030,6686.2656
1031,1031,6692.75712
1032,1032,6699.24864
1033,1033,6705.74016
1034,1034,6712.23168
1035,1035,6718.7232
1036,1036,6725.21472
1037,1037,6731.7062399999995
1038,1038,6738.19776
1039,1039,6744.68928
1040,1040,6751.1808
1041,1041,6757.67232
1042,1042,6764.16384
1043,1043,6770.65536
1044,1044,6777.14688
1045,1045,6783.6384
1046,1046,6790.12992
1047,1047,6796.62144
1048,1048,6803.11296
1049,1049,6809.60448
1050,1050,6816.096
1051,1051,6822.58752
1052,1052,6829.07904
1053,1053,6835.57056
1054,1054,6842.06208
1055,1055,6848.5536
1056,1056,6855.04512
1057,1057,6861.53664
1058,1058,6868.02816
1059,1059,6874.51968
1060,1060,6881.0112
1061,1061,6887.50272
1062,1062,6893.99424
1063,1063,6900.48576
1064,1064,6906.97728
1065,1065,6913.4688
1066,1066,6919.96032
1067,1067,6926.45184
1068,1068,6932.94336
1069,1069,6939.43488
1070,1070,6945.9264
1071,1071,6952.41792
1072,1072,6958.909439999999
1073,1073,6965.40096
1074,1074,6971.89248
1075,1075,6978.384
1076,1076,6984.87552
1077,1077,6991.36704
1078,1078,6997.85856
1079,1079,7004.35008
1080,1080,7010.8416
1081,1081,7017.33312
1082,1082,7023.82464
1083,1083,7030.31616
1084,1084,7036.80768
1085,1085,7043.2991999999995
1086,1086,7049.79072
1087,1087,7056.2822400000005
1088,1088,7062.77376
1089,1089,7069.26528
1090,1090,7075.7568
1091,1091,7082.24832
1092,1092,7088.73984
1093,1093,7095.23136
1094,1094,7101.72288
1095,1095,7108.2144
1096,1096,7114.70592
1097,1097,7121.19744
1098,1098,7127.6889599999995
1099,1099,7134.18048
1100,1100,7140.672
1101,1101,7147.16352
1102,1102,7153.65504
1103,1103,7160.14656
1104,1104,7166.63808
1105,1105,7173.1296
1106,1106,7179.62112
1107,1107,7186.11264
1108,1108,7192.60416
1109,1109,7199.09568
1110,1110,7205.5872
1111,1111,7212.0787199999995
1112,1112,7218.57024
1113,1113,7225.06176
1114,1114,7231.55328
1115,1115,7238.0448
1116,1116,7244.53632
1117,1117,7251.02784
1118,1118,7257.51936
1119,1119,7264.01088
1120,1120,7270.5024
1121,1121,7276.99392
1122,1122,7283.48544
1123,1123,7289.97696
1124,1124,7296.4684799999995
1125,1125,7302.96
1126,1126,7309.45152
1127,1127,7315.94304
1128,1128,7322.43456
1129,1129,7328.92608
1130,1130,7335.4176
1131,1131,7341.90912
1132,1132,7348.40064
1133,1133,7354.89216
1134,1134,7361.38368
1135,1135,7367.8752
1136,1136,7374.36672
1137,1137,7380.85824
1138,1138,7387.34976
1139,1139,7393.84128
1140,1140,7400.3328
1141,1141,7406.82432
1142,1142,7413.31584
1143,1143,7419.80736
1144,1144,7426.29888
1145,1145,7432.7904
1146,1146,7439.281919999999
1147,1147,7445.77344
1148,1148,7452.26496
1149,1149,7458.75648
1150,1150,7465.248
1151,1151,7471.73952
1152,1152,7478.23104
1153,1153,7484.72256
1154,1154,7491.21408
1155,1155,7497.7056
1156,1156,7504.19712
1157,1157,7510.68864
1158,1158,7517.18016
1159,1159,7523.6716799999995
1160,1160,7530.1632
1161,1161,7536.65472
1162,1162,7543.14624
1163,1163,7549.63776
1164,1164,7556.12928
1165,1165,7562.6208
1166,1166,7569.11232
1167,1167,7575.60384
1168,1168,7582.09536
1169,1169,7588.58688
1170,1170,7595.0784
1171,1171,7601.56992
1172,1172,7608.0614399999995
1173,1173,7614.55296
1174,1174,7621.04448
1175,1175,7627.536
1176,1176,7634.02752
1177,1177,7640.51904
1178,1178,7647.01056
1179,1179,7653.50208
1180,1180,7659.9936
1181,1181,7666.48512
1182,1182,7672.97664
1183,1183,7679.46816
1184,1184,7685.95968
1185,1185,7692.4511999999995
1186,1186,7698.94272
1187,1187,7705.43424
1188,1188,7711.92576
1189,1189,7718.41728
1190,1190,7724.9088
1191,1191,7731.40032
1192,1192,7737.89184
1193,1193,7744.38336
1194,1194,7750.87488
1195,1195,7757.3664
1196,1196,7763.85792
1197,1197,7770.34944
1198,1198,7776.8409599999995
1199,1199,7783.33248
1200,1200,7789.824
1201,1201,7796.31552
1202,1202,7802.80704
1203,1203,7809.29856
1204,1204,7815.79008
1205,1205,7822.2816
1206,1206,7828.77312
1207,1207,7835.26464
1208,1208,7841.75616
1209,1209,7848.24768
1210,1210,7854.7392
1211,1211,7861.23072
1212,1212,7867.72224
1213,1213,7874.21376
1214,1214,7880.70528
1215,1215,7887.1968
1216,1216,7893.68832
1217,1217,7900.17984
1218,1218,7906.67136
1219,1219,7913.16288
1220,1220,7919.654399999999
1221,1221,7926.14592
1222,1222,7932.63744
1223,1223,7939.12896
1224,1224,7945.62048
1225,1225,7952.112
1226,1226,7958.60352
1227,1227,7965.09504
1228,1228,7971.58656
1229,1229,7978.07808
1230,1230,7984.5696
1231,1231,7991.06112
1232,1232,7997.55264
1233,1233,8004.0441599999995
1234,1234,8010.53568
1235,1235,8017.0272
1236,1236,8023.51872
1237,1237,8030.01024
1238,1238,8036.50176
1239,1239,8042.99328
1240,1240,8049.4848
1241,1241,8055.97632
1242,1242,8062.46784
1243,1243,8068.95936
1244,1244,8075.45088
1245,1245,8081.9424
1246,1246,8088.4339199999995
1247,1247,8094.92544
1248,1248,8101.41696
1249,1249,8107.90848
1250,1250,8114.4
1251,1251,8120.89152
1252,1252,8127.38304
1253,1253,8133.87456
1254,1254,8140.36608
1255,1255,8146.8576
1256,1256,8153.34912
1257,1257,8159.84064
1258,1258,8166.33216
1259,1259,8172.8236799999995
1260,1260,8179.3152
1261,1261,8185.80672
1262,1262,8192.29824
1263,1263,8198.78976
1264,1264,8205.28128
1265,1265,8211.7728
1266,1266,8218.26432
1267,1267,8224.75584
1268,1268,8231.24736
1269,1269,8237.73888
1270,1270,8244.2304
1271,1271,8250.72192
1272,1272,8257.21344
1273,1273,8263.70496
1274,1274,8270.19648
1275,1275,8276.688
1276,1276,8283.17952
1277,1277,8289.67104
1278,1278,8296.16256
1279,1279,8302.65408
1280,1280,8309.1456
1281,1281,8315.63712
1282,1282,8322.128639999999
1283,1283,8328.62016
1284,1284,8335.11168
1285,1285,8341.6032
1286,1286,8348.09472
1287,1287,8354.58624
1288,1288,8361.07776
1289,1289,8367.56928
1290,1290,8374.0608
1291,1291,8380.55232
1292,1292,8387.04384
1293,1293,8393.53536
1294,1294,8400.02688
1295,1295,8406.5184
1296,1296,8413.00992
1297,1297,8419.50144
1298,1298,8425.99296
1299,1299,8432.48448
1300,1300,8438.976
1301,1301,8445.46752
1302,1302,8451.95904
1303,1303,8458.45056
1304,1304,8464.94208
1305,1305,8471.4336
1306,1306,8477.92512
1307,1307,8484.41664
1308,1308,8490.908159999999
1309,1309,8497.39968
1310,1310,8503.8912
1311,1311,8510.38272
1312,1312,8516.87424
1313,1313,8523.36576
1314,1314,8529.85728
1315,1315,8536.3488
1316,1316,8542.84032
1317,1317,8549.33184
1318,1318,8555.82336
1319,1319,8562.31488
1320,1320,8568.8064
1321,1321,8575.29792
1322,1322,8581.78944
1323,1323,8588.28096
1324,1324,8594.77248
1325,1325,8601.264
1326,1326,8607.75552
1327,1327,8614.24704
1328,1328,8620.73856
1329,1329,8627.23008
