KeywordCount, Counter, Storage(Bytes)
809,37587,25531.26336
810,37639,25562.8224
811,37691,25594.38144
812,37743,25625.94048
813,37795,25657.49952
814,37847,25689.05856
815,37899,25720.6176
816,37951,25752.176639999998
817,38003,25783.735679999998
818,38055,25815.294719999998
819,38107,25846.853759999998
820,38159,25878.4128
821,38212,26313.50976
822,38265,26345.56032
823,38318,26377.61088
824,38371,26409.66144
825,38424,26441.712
826,38477,26473.76256
827,38530,26505.81312
828,38583,26537.863680000002
829,38636,26569.914240000002
830,38689,26601.9648
831,38742,26634.01536
832,38795,26666.06592
833,38848,26698.11648
834,38901,26730.16704
835,38954,26762.2176
836,39007,26794.26816
837,39060,26826.31872
838,39113,26858.36928
839,39166,26890.419840000002
840,39219,26922.470400000002
841,39272,26954.52096
842,39325,26986.57152
843,39378,27018.62208
844,39431,27050.67264
845,39484,27082.7232
846,39537,27114.77376
847,39590,27146.82432
848,39643,27178.87488
849,39696,27210.92544
850,39749,27242.976000000002
851,39802,27275.026560000002
852,39855,27307.07712
853,39908,27339.12768
854,39961,27371.17824
855,40014,27403.2288
856,40067,27435.27936
857,40120,27467.32992
858,40173,27499.38048
859,40226,27531.43104
860,40279,27563.4816
861,40332,27595.532160000002
862,40385,27627.582720000002
863,40438,27659.633280000002
864,40491,27691.68384
865,40544,27723.7344
866,40597,27755.78496
867,40650,27787.83552
868,40703,27819.88608
869,40756,27851.93664
870,40809,27883.9872
871,40862,27916.03776
872,40915,27948.08832
873,40968,27980.138880000002
874,41021,28012.189440000002
875,41074,28044.24
876,41127,28076.29056
877,41180,28108.34112
878,41233,28140.39168
879,41286,28172.44224
880,41339,28204.4928
881,41392,28236.54336
882,41445,28268.59392
883,41498,28300.64448
884,41551,28332.695040000002
885,41604,28364.745600000002
886,41657,28396.79616
887,41711,28864.824959999998
888,41765,28897.367039999997
889,41819,28929.90912
890,41873,28962.4512
891,41927,28994.99328
892,41981,29027.535359999998
893,42035,29060.077439999997
