keyword,clientSearchTime,serverTime,resultLength
F12742#F32062,5.522608ms,9.32068844s,5
F52737#F13372,7.686701ms,13.445476238s,6
F49843#F376,7.447533ms,12.302287208s,12
F49983#F34517,1.141843ms,1.778341989s,0
F28647#F15314,13.688916ms,23.427527988s,18
F47647#F17525,583.433µs,950.82432ms,0
F16945#F39279,2.090206ms,3.799386825s,4
F54103#F61576,548.128µs,929.028874ms,0
F48247#F27959,604.564µs,938.757196ms,1
F33761#F8501,3.827291ms,6.680796047s,6
F34927#F61777,587.51µs,968.549566ms,0
F54802#F45128,2.213913ms,3.891138534s,2
F60723#F51276,2.813358ms,4.799565705s,0
F55718#F4076,4.154868ms,7.460345486s,7
F41900#F1561,7.600016ms,13.405577472s,14
F61222#F38944,2.666049ms,4.65505365s,4
F40510#F49808,4.455997ms,7.494410549s,5
F15336#F60908,2.083991ms,3.766589526s,4
F20233#F6321,19.171486ms,35.259817035s,31
F45906#F24775,9.111467ms,15.929620158s,9
F60033#F21456,1.071796ms,1.845512913s,2
F52494#F17596,3.236142ms,5.57707812s,6
F59301#F35955,552.273µs,959.155035ms,1
F25071#F56933,3.218669ms,5.714829523s,3
F3047#F32155,9.075184ms,16.067646814s,12
F43771#F28138,4.169727ms,7.46959487s,5
F8218#F18821,26.05415ms,49.036004512s,33
F1503#F33512,1.200154ms,1.921369953s,1
F62915#F21087,556.24µs,906.123035ms,1
F27279#F32946,2.138993ms,3.649851098s,3
F48873#F61598,610.9µs,899.741076ms,0
F14277#F28033,8.645893ms,14.777038525s,12
F3687#F438,14.508655ms,25.305237036s,24
F40645#F56186,2.135941ms,3.692643337s,1
F59407#F42689,594.454µs,1.005881698s,0
F49229#F13652,2.640813ms,4.691029722s,0
F41765#F17751,4.125789ms,7.536882321s,8
F15048#F8283,12.665336ms,21.734409597s,17
F57045#F22097,1.80935ms,2.76323255s,2
F27589#F27126,16.252693ms,29.243917865s,20
F4693#F60684,4.249633ms,6.554235005s,7
F9780#F47254,546.938µs,947.587358ms,1
F9350#F52769,1.673154ms,2.710694843s,3
F53508#F27164,4.318477ms,7.405685154s,5
F38737#F4440,3.893746ms,6.569692924s,7
F48639#F36452,4.26497ms,7.624444531s,5
F16603#F17955,23.248688ms,43.368254602s,24
F7235#F16753,15.699634ms,32.926670758s,24
F3644#F56283,4.089793ms,6.526474884s,7
F26829#F12705,23.195577ms,43.11457988s,31
F31891#F19765,4.131041ms,6.655982558s,3
F41975#F27544,3.687439ms,6.659260527s,5
F29542#F33664,554.909µs,955.431869ms,1
F26987#F14722,11.57778ms,20.044097603s,13
F13906#F58221,1.065312ms,1.985692031s,2
F19349#F22326,10.72216ms,19.390860128s,10
F19238#F55082,1.571622ms,2.985163225s,1
F31616#F27321,1.074143ms,1.865131607s,1
F7728#F6224,22.942419ms,44.348853648s,35
F11235#F11589,13.37814ms,24.917091931s,19
F52965#F62128,566.118µs,962.237761ms,0
F14433#F37340,17.904184ms,31.189494939s,15
F60661#F3522,598.165µs,961.729243ms,1
F44359#F41846,6.174243ms,10.643257148s,7
F37596#F10023,4.879079ms,8.622424818s,9
F46968#F53340,1.110986ms,2.017380144s,2
F46864#F53523,613.135µs,985.044015ms,0
F17493#F47899,3.373488ms,5.77354047s,6
F35466#F11625,20.828999ms,36.436560498s,19
F53321#F50703,1.168205ms,1.990905776s,1
F4705#F63402,559.466µs,886.512045ms,1
F2325#F15925,33.932507ms,1m13.125093906s,46
F44062#F22121,473.178µs,921.43243ms,0
F7323#F8572,19.994069ms,35.164230781s,25
F35003#F19884,2.767624ms,4.860896287s,2
F52892#F7630,2.212284ms,3.816310677s,4
F35850#F5332,553.998µs,900.228057ms,1
F23960#F23514,13.378861ms,22.972364836s,9
F49452#F21856,1.056243ms,2.031720564s,2
F1899#F34791,3.753776ms,6.555426985s,7
F39401#F5381,4.132541ms,7.755431383s,5
F14455#F47446,5.732174ms,10.396187827s,10
F29121#F16059,12.2458ms,21.688983492s,10
F42831#F13855,7.162566ms,12.47102042s,10
F35472#F3684,1.108255ms,1.844765216s,1
F30931#F39561,557.728µs,966.778139ms,0
F26380#F54319,553.706µs,890.103114ms,1
F61335#F49296,778.875µs,940.528166ms,1
F35807#F6542,559.619µs,954.963152ms,1
F4262#F58501,552.702µs,910.568843ms,1
F8892#F9536,15.135687ms,27.7053093s,19
F21125#F20228,12.019498ms,22.076336435s,15
F17015#F41780,12.5743ms,22.128065473s,13
F60865#F59009,593.496µs,945.299349ms,0
F22852#F30134,5.465735ms,9.927834355s,6
F49557#F16475,5.683684ms,10.56098735s,8
F27184#F50298,4.486058ms,7.672715576s,8
F3076#F40250,8.268628ms,14.105295422s,14
F18530#F36167,554.388µs,898.530499ms,1
F31646#F62220,570.584µs,940.729039ms,1
F25522#F11579,553.276µs,922.506131ms,1
F30251#F19364,567.795µs,892.757491ms,1
F53956#F3508,1.590894ms,2.810106175s,2
F15368#F38609,17.498815ms,30.663472849s,11
F20863#F60905,2.323635ms,3.829985019s,2
F55636#F29470,3.1656ms,5.685805302s,4
F36770#F577,8.330105ms,14.347526938s,11
F44894#F17040,7.532841ms,13.48322085s,13
F20186#F50132,3.809585ms,6.641435379s,6
F37505#F16654,7.553917ms,13.624378429s,5
F27958#F14666,23.140254ms,44.078803389s,30
F33410#F427,643.678µs,891.100149ms,1
F48097#F29961,2.236712ms,3.77859488s,3
F9297#F36181,586.579µs,988.427909ms,1
F45150#F49261,1.759668ms,2.761748879s,1
F40463#F54883,1.256393ms,1.998749373s,1
F51302#F49157,567.286µs,984.100951ms,0
F11093#F16983,9.055435ms,16.434619934s,15
F46823#F22344,4.409684ms,7.697723395s,3
F32223#F47719,2.384432ms,3.756538687s,2
F24305#F51152,4.548516ms,7.67177069s,4
F10804#F45580,4.36922ms,7.837906157s,4
F53055#F59008,1.073273ms,1.813780681s,1
F25578#F7126,560.634µs,1.047916669s,1
F11044#F31480,5.907204ms,10.226402848s,10
F44738#F61005,1.674585ms,2.820280476s,0
F43358#F35253,6.553158ms,11.457190815s,8
F19954#F34939,2.887331ms,4.748473361s,5
F54963#F30436,3.923283ms,6.623173524s,3
F49186#F12852,8.290324ms,15.30076272s,12
F46411#F8122,5.517063ms,9.437469475s,8
F38686#F9923,2.219673ms,3.760475037s,4
F32903#F49586,1.066798ms,1.860695005s,1
F16421#F25816,596.013µs,889.051053ms,1
F43586#F52432,560.101µs,918.297754ms,0
F49609#F18133,4.862619ms,8.506864138s,6
F45708#F20635,8.675827ms,15.30433837s,11
F17032#F3451,543.555µs,993.987422ms,1
F35421#F18054,1.654754ms,2.823187513s,0
F6632#F57115,552.077µs,931.274299ms,1
F11901#F35093,4.499735ms,7.668228575s,6
F761#F40381,3.84769ms,6.806854309s,6
F28303#F22530,14.353356ms,24.997514246s,17
F2034#F15480,21.211696ms,39.510876235s,30
F43524#F44534,5.307675ms,9.48531317s,6
F39298#F55851,2.63976ms,4.71294017s,3
F266#F61437,587.195µs,923.835096ms,0
F40686#F52614,3.446108ms,5.800186929s,3
F33928#F41059,3.647395ms,6.56517985s,3
F58516#F9952,2.17515ms,3.793454905s,2
F8321#F42521,5.663947ms,10.348837129s,10
F29449#F29611,8.992138ms,16.021812293s,10
F59635#F46054,680.482µs,877.277462ms,0
F59656#F23334,1.651736ms,2.787643796s,2
F35966#F22950,2.589414ms,4.77769363s,4
F15504#F54005,548.352µs,965.082043ms,1
F52192#F39245,2.739888ms,4.755124201s,4
F45541#F62153,548.949µs,931.932458ms,1
F48828#F7892,1.612198ms,2.875959368s,3
F4683#F7723,16.094064ms,29.312702996s,26
F63027#F13875,589.877µs,929.326992ms,1
F24430#F57376,1.703835ms,2.867695879s,2
F18430#F42939,8.904032ms,16.046685644s,7
F25413#F23597,549.077µs,922.404089ms,1
F23969#F13231,12.517488ms,23.006708472s,15
F44226#F27030,7.336332ms,8.630859046s,6
F31571#F44834,3.779609ms,6.559631982s,1
F4650#F55137,624.853µs,957.422727ms,1
F1528#F20467,10.38997ms,18.149701088s,13
F54865#F1015,1.614356ms,2.802610889s,3
F28066#F3549,9.226694ms,16.160759036s,14
F49137#F12238,2.731195ms,4.677426834s,5
F21661#F41794,545.989µs,908.501323ms,0
F25461#F4088,10.496539ms,19.195682917s,18
F54627#F29529,1.748223ms,2.768911491s,2
F23508#F20714,4.709157ms,8.504391533s,7
F38427#F30844,7.630941ms,13.434990715s,8
F51819#F13009,1.648191ms,2.860886578s,3
F40279#F58204,607.416µs,923.715714ms,0
F21197#F9460,13.554143ms,23.59752382s,16
F28858#F10488,10.719348ms,18.730414632s,14
F34597#F11433,8.019367ms,14.376044491s,9
F17298#F23848,1.122296ms,1.849214028s,1
F31371#F48658,1.111494ms,1.913379441s,1
F9508#F45074,2.079778ms,3.736464661s,4
F35988#F63097,546.798µs,969.438413ms,0
F29695#F7422,550.369µs,910.328409ms,1
F19131#F48167,7.865777ms,14.21489412s,10
F30481#F54854,557.979µs,943.573215ms,1
F45268#F22650,1.168399ms,1.866880443s,1
F33488#F3424,4.474016ms,7.53836164s,6
F55710#F43934,1.222703ms,1.93460218s,0
F24325#F63509,600.247µs,929.727611ms,1
F31862#F41475,594.946µs,968.182462ms,0
F16712#F15912,20.234316ms,35.902896174s,28
F44135#F33491,3.196852ms,5.857148948s,1
F14952#F36290,13.313078ms,23.6372646s,15
F58818#F25062,1.06309ms,1.811536171s,2
F34161#F45804,3.137902ms,5.519165351s,3
F57103#F20009,1.554647ms,2.801540728s,3
F49150#F29173,3.100343ms,5.548858083s,2
F54542#F28814,2.078244ms,3.725932298s,1
F49213#F59167,552.846µs,939.208142ms,1
F3335#F50232,2.676869ms,4.526378738s,5
F8984#F23100,4.254082ms,7.618469686s,4
F63133#F15493,553.98µs,916.294952ms,1
F61725#F24910,567.047µs,958.766837ms,1
F54554#F54897,1.631269ms,2.823889941s,2
F50054#F51532,2.705632ms,4.792876184s,3
F20139#F58461,544.049µs,916.771945ms,1
F40293#F55771,2.090804ms,3.794317882s,3
F27798#F8523,545.356µs,910.393001ms,1
F51992#F28070,3.224381ms,5.363527266s,3
F3751#F27315,13.225898ms,23.512995245s,23
F33104#F3163,4.561715ms,7.64661891s,7
F51102#F47785,5.308956ms,9.516423946s,6
F42239#F46817,9.937637ms,17.854151948s,11
F20012#F16127,24.810768ms,50.149863831s,33
F58223#F42684,2.232426ms,3.845391702s,3
F21150#F46704,3.635ms,6.518675234s,6
F57870#F13360,1.069353ms,1.895336038s,2
F47703#F38171,2.296561ms,3.744352367s,3
F44275#F6755,5.660497ms,10.708337309s,7
F19459#F7438,14.098734ms,25.474312839s,17
F11445#F39288,4.011357ms,6.620902564s,7
F5958#F36215,1.131182ms,1.94978133s,2
F16088#F5175,20.952198ms,35.588650391s,28
F4931#F53966,738.728µs,983.047775ms,1
F43530#F4551,4.8947ms,8.323652096s,7
F58203#F57247,590.483µs,930.848616ms,1
F23331#F15059,17.839036ms,29.818750062s,22
F12611#F59999,2.357314ms,3.728940571s,4
F27841#F5848,5.443681ms,9.007418875s,9
F49568#F1728,1.106258ms,1.885663552s,2
F3892#F12475,5.204408ms,8.275639003s,9
F55980#F42626,1.069165ms,1.791199923s,2
F22914#F50055,6.919287ms,12.3929799s,6
F47571#F23639,5.554532ms,9.578306871s,5
F48613#F29049,5.812771ms,10.597578573s,3
F45877#F31014,588.158µs,967.903817ms,1
F61880#F33543,640.199µs,927.290406ms,0
F44068#F56690,1.602883ms,2.816549859s,3
F29838#F37244,1.066016ms,1.88112665s,0
F6037#F42806,603.391µs,899.506425ms,1
F30157#F7813,2.130353ms,3.751465905s,2
F27752#F55429,548.136µs,903.276513ms,0
F39071#F265,4.151879ms,7.448977949s,7
F63242#F31487,549.508µs,942.586386ms,1
F20844#F41455,12.046146ms,20.998819793s,11
F15524#F4719,20.228088ms,37.919604388s,36
F63237#F33481,654.535µs,942.931263ms,0
F34313#F44578,555.798µs,871.454724ms,0
F2461#F1376,40.486444ms,1m33.733276268s,76
F12464#F41462,4.463632ms,10.458612427s,8
F46495#F56091,3.856032ms,6.690427505s,4
F56899#F12270,1.60748ms,2.748051358s,3
F7971#F35845,557.037µs,954.539648ms,0
F50942#F43338,3.327656ms,5.85531454s,4
F49058#F30603,5.174624ms,9.695146774s,6
F24442#F32890,1.100783ms,1.921791417s,0
F55724#F41388,1.10427ms,1.989716014s,2
F23102#F17492,8.100765ms,14.296833116s,11
F25872#F13549,14.126244ms,24.796685632s,20
F30390#F42873,11.997948ms,22.593618373s,10
F47695#F3677,2.84952ms,4.953203111s,5
F32336#F51931,6.098755ms,10.989238319s,6
F5417#F51484,1.182642ms,1.864534736s,2
F42882#F61900,1.111386ms,1.857670432s,1
F25874#F50953,9.346016ms,16.731499202s,14
F30869#F18251,3.275769ms,5.901732067s,3
F1477#F34604,5.284216ms,9.724541443s,10
F53650#F4280,1.807304ms,2.818462895s,3
F5211#F45484,2.769934ms,4.991556569s,3
F40179#F59341,590.57µs,901.453739ms,1
F18798#F62714,567.146µs,907.804501ms,0
F58815#F26783,2.748827ms,4.891654305s,3
F8808#F36400,1.694097ms,2.927410534s,3
F55380#F6806,624.195µs,991.476498ms,1
F45181#F13032,2.71946ms,4.898267124s,5
F55177#F24316,2.743517ms,5.177266726s,5
F46546#F7649,8.083ms,14.722784913s,8
F42928#F17791,1.699672ms,2.846562937s,3
F44533#F4858,13.183109ms,23.859524955s,19
F59087#F39825,1.108989ms,1.916645989s,2
F44422#F7427,4.417197ms,7.732166784s,8
F33084#F15375,546.749µs,936.602328ms,1
F5462#F44617,3.359301ms,5.78277072s,5
F43731#F9110,11.491756ms,21.642543843s,17
F28010#F37535,1.084507ms,1.956501861s,0
F9295#F59815,557.109µs,1.013250424s,0
F25924#F23935,9.254861ms,16.240969746s,10
F31779#F10933,7.774607ms,13.753503457s,9
F57513#F19801,596.181µs,1.026457799s,1
F13518#F35029,562.395µs,980.634254ms,1
F8868#F6272,15.351398ms,27.325073594s,23
F37586#F49906,1.81229ms,2.950834451s,2
F32795#F12201,1.114643ms,1.897294612s,2
F46916#F27103,1.668274ms,2.867809333s,3
F18057#F2630,32.836453ms,1m13.555630965s,53
F3495#F59995,494.802µs,977.160708ms,1
F51357#F40154,1.585918ms,2.898133811s,3
F26980#F56011,1.567449ms,3.005730108s,3
F16557#F55074,1.60024ms,2.983769093s,2
F23592#F44359,5.738707ms,10.391399552s,10
F42338#F49888,7.112078ms,12.624937718s,8
F46971#F19640,2.259882ms,3.917888568s,3
F21125#F60801,1.059767ms,1.896080108s,2
F39539#F11306,5.929724ms,10.341010276s,11
F11334#F59593,600.308µs,873.730019ms,1
F46672#F25116,2.091794ms,3.935106941s,4
F39658#F21609,2.725657ms,4.764226203s,3
F19112#F34226,2.227226ms,3.748370202s,4
F58865#F25435,1.103644ms,1.785718854s,0
F25959#F54740,2.082366ms,3.687646949s,1
F59011#F23142,549.199µs,921.069681ms,0
F58038#F45264,563.341µs,1.052225931s,0
F18240#F12354,24.851683ms,43.96862462s,34
F21336#F54418,5.493364ms,9.817343496s,8
F16561#F10791,22.11231ms,40.66158505s,23
F13640#F59571,1.657801ms,2.84213193s,2
F39725#F1691,8.395215ms,14.404787792s,5
F52266#F2028,3.28768ms,5.693869197s,4
F56995#F40347,2.180297ms,3.654889488s,2
F49010#F23082,2.768505ms,4.830908907s,5
F32571#F1793,5.434393ms,9.534496264s,9
F63247#F5448,587.766µs,915.084632ms,1
F32932#F35026,1.669068ms,2.83000293s,3
F30594#F10258,1.065212ms,1.937134443s,2
F5558#F33222,4.254272ms,7.780752603s,7
F37123#F20960,11.512963ms,20.851056357s,9
F29792#F10869,9.641574ms,16.016084103s,8
F8680#F25730,18.938261ms,34.895381253s,29
F35186#F58526,647.188µs,968.82415ms,0
F1695#F6105,23.532287ms,43.98062351s,37
F55644#F3043,4.297564ms,7.959666672s,6
F2524#F62937,551.382µs,957.140896ms,1
F6645#F43198,7.670926ms,13.951850592s,11
F59771#F27956,599.747µs,940.890381ms,1
F56793#F40275,1.590761ms,2.900244671s,3
F10133#F17460,27.974689ms,53.33213212s,38
F13423#F12094,27.951443ms,1m24.973379173s,60
F34192#F55261,443.841µs,972.421246ms,0
F4597#F26903,1.730309ms,2.926444782s,2
F8466#F60012,3.162934ms,5.841005999s,4
F33062#F16225,4.865904ms,8.708917245s,7
F14933#F28518,19.347919ms,33.661092355s,17
F30590#F53268,1.211551ms,1.899310848s,1
F52672#F60004,562.997µs,898.714369ms,0
F6350#F58844,1.077372ms,1.896264398s,2
F30600#F2997,6.731091ms,12.445795903s,9
F15282#F60006,528.457µs,867.025658ms,1
F26710#F30308,451.817µs,1.956486897s,1
F8491#F61153,585.718µs,1.030168013s,1
F7070#F15619,23.92503ms,43.781670439s,29
F42689#F56895,1.107191ms,1.98146922s,1
F4556#F6023,23.620472ms,44.907889964s,35
F54540#F17601,2.737649ms,4.837474227s,4
F34448#F14072,594.835µs,891.688942ms,0
F15072#F16036,16.648254ms,28.703404323s,21
F42367#F59916,1.123025ms,2.022306638s,0
F27488#F50846,1.58561ms,2.93561613s,3
F14364#F43546,12.71963ms,23.761352299s,17
F58159#F4434,2.122477ms,3.862867303s,4
F4200#F51026,2.871361ms,4.947452727s,5
F9358#F34889,1.627866ms,2.974566672s,2
F41205#F26582,543.113µs,904.999185ms,0
F36372#F24879,708.357µs,998.47337ms,1
F54019#F54934,1.174312ms,1.923565225s,1
F27845#F2293,11.761705ms,20.409280433s,16
F982#F51099,2.491353ms,8.749377365s,9
F17022#F46112,548.495µs,1.027583424s,0
F48492#F58462,658.432µs,1.120507746s,1
F28713#F63358,584.447µs,923.198228ms,0
F448#F7077,38.051338ms,1m25.918687354s,58
F52090#F42324,1.719066ms,3.949551212s,2
F4707#F54492,2.265825ms,3.968286595s,4
F10948#F29634,1.967737ms,2.886950261s,2
F37550#F19271,8.114312ms,13.50485085s,14
F55375#F27918,551.542µs,1.028199139s,0
F29168#F9942,17.580623ms,30.06100201s,22
F12772#F49337,551.734µs,908.742255ms,0
F60680#F63644,556.905µs,929.449152ms,0
F45696#F31920,3.399795ms,5.836417688s,1
F19648#F20553,11.695452ms,20.153791957s,11
F39093#F23494,9.072902ms,15.858381339s,10
F56910#F5070,552.029µs,955.274406ms,1
F36752#F55750,1.122823ms,1.936960058s,2
F54623#F9944,2.856586ms,4.664734577s,4
F2635#F49754,1.116739ms,1.790342055s,1
F24397#F35697,616.321µs,983.22586ms,0
F31707#F47383,664.475µs,983.692661ms,1
F27849#F11189,15.006348ms,25.349549855s,20
F61662#F18030,556.575µs,878.828286ms,1
F63331#F27833,662.724µs,982.430831ms,0
F62157#F49095,561.632µs,897.369056ms,1
F51139#F18847,4.460225ms,7.422344479s,2
F62434#F61225,545.785µs,942.714446ms,0
F59948#F14301,612.534µs,914.564686ms,1
F59593#F7701,642.871µs,946.560133ms,1
F53283#F36345,5.056644ms,8.588482751s,5
F7952#F9968,19.062311ms,33.401547117s,28
F33073#F8810,2.367646ms,3.677738595s,3
F11195#F11154,21.308651ms,38.092866509s,29
F25158#F50291,3.256844ms,5.597636354s,5
F4194#F52317,5.601369ms,9.498131093s,10
F26787#F27762,7.195535ms,12.164332602s,8
F51853#F49317,2.166393ms,3.688976975s,4
F17494#F59131,1.056937ms,1.946681652s,2
F44231#F6070,9.490933ms,17.323000537s,16
F35058#F12956,577.633µs,900.370481ms,1
F4242#F2685,31.249415ms,1m5.650491726s,50
F17149#F20118,14.011912ms,30.763028915s,14
F30441#F54470,4.01075ms,6.667869761s,3
F23510#F47732,8.596944ms,14.240952487s,11
F42007#F26780,11.291622ms,19.101761366s,15
F32176#F29440,8.003383ms,13.276336035s,5
F38378#F1928,4.869451ms,8.891160139s,9
F19655#F25090,3.303097ms,5.882430418s,5
F60118#F44242,554.285µs,958.112945ms,0
F37718#F20548,8.830027ms,15.462720408s,7
F23381#F36675,8.957866ms,16.407800373s,9
F37208#F470,14.874852ms,27.264318713s,21
F52785#F877,1.109612ms,1.928305306s,2
F25994#F1780,1.678058ms,2.891937947s,3
F20839#F35255,2.353735ms,3.815593328s,3
F22029#F58049,657.845µs,954.29927ms,1
F1253#F551,29.531259ms,59.358113108s,35
F41534#F52404,3.097275ms,5.684303664s,4
F9310#F13821,10.562154ms,18.90884622s,9
F17144#F36021,545.141µs,965.49302ms,1
F1496#F34967,4.970936ms,8.527433406s,6
F60593#F57084,1.29592ms,1.820138693s,2
F24712#F493,19.96754ms,35.717859729s,31
F33495#F44157,553.132µs,903.118588ms,0
F29702#F34188,3.158297ms,5.77076142s,5
F23934#F48255,9.372353ms,17.030837371s,12
F11274#F40770,1.575218ms,2.66815712s,3
F15311#F13391,12.583487ms,22.55021128s,12
F18148#F41921,3.313237ms,5.791119276s,5
F3627#F27920,8.997506ms,15.40501304s,12
F33436#F12168,4.357499ms,7.576083528s,5
F22145#F51185,3.267632ms,5.874153454s,3
F62995#F37221,579.298µs,929.00492ms,0
F22854#F2979,7.229071ms,13.289918172s,12
F9783#F9082,28.235035ms,58.91733781s,45
F55114#F42374,1.139274ms,1.902128648s,2
F32800#F50180,4.195289ms,7.497267665s,4
F37467#F16336,11.148283ms,19.889095327s,12
F37202#F36229,1.100128ms,1.906380357s,2
F11457#F56571,554.477µs,928.763124ms,1
F29984#F450,5.21593ms,9.404408928s,9
F10848#F44538,2.188493ms,3.715058895s,4
F50657#F52071,1.648258ms,2.826449445s,2
F47470#F43361,8.775269ms,15.085855916s,10
F35375#F62157,548.643µs,905.211042ms,1
F53426#F55395,2.814331ms,4.629097705s,3
F63125#F30531,555.963µs,1.049551289s,0
F17927#F31660,7.222604ms,12.904038885s,6
F34330#F45466,1.705014ms,2.858457366s,1
F20826#F56997,1.635379ms,2.907154197s,3
F50642#F50268,3.996238ms,6.697882842s,4
F59984#F48074,1.103072ms,2.038193972s,0
F29839#F133,8.169505ms,14.075251026s,12
F17693#F57485,1.150714ms,2.006571545s,2
F12153#F57472,3.271121ms,5.681244988s,3
F38630#F57346,4.48748ms,7.531368667s,5
F19803#F44526,1.124603ms,1.91097224s,2
F61586#F58934,1.115549ms,1.903603229s,1
F31188#F7188,4.404198ms,7.456821192s,6
F56065#F17364,1.57805ms,2.797491341s,2
F45618#F24824,2.093154ms,3.675280791s,3
F22614#F434,30.127121ms,1m1.570869276s,46
F40756#F62919,548.161µs,1.001219374s,0
F14179#F55259,1.594905ms,2.897094417s,3
F36384#F22997,12.939057ms,23.401435213s,15
F37226#F57020,1.395722ms,1.918738604s,1
F29906#F17368,2.089741ms,3.769822785s,1
F17227#F57584,1.061668ms,2.037735389s,2
F31119#F16667,4.198262ms,7.425313981s,7
F57574#F28062,3.35786ms,5.715371212s,3
F62716#F56719,732.509µs,912.373203ms,0
F55058#F2456,589.638µs,953.514737ms,1
F53623#F208,2.789874ms,4.625504522s,4
F40445#F25896,2.338183ms,3.728401331s,1
F20993#F12051,17.625037ms,26.896000883s,21
F50167#F42702,4.015707ms,6.711809833s,3
F44011#F50915,2.768434ms,4.978142732s,1
F9538#F16434,21.255598ms,38.750065307s,31
F33516#F46321,547.905µs,927.602463ms,0
F43309#F22963,5.558869ms,9.321342199s,6
F5000#F51771,2.810685ms,4.744754621s,4
F40099#F13507,10.067769ms,17.079856129s,12
F11531#F21730,4.094899ms,6.821558279s,6
F12031#F10535,22.698502ms,43.795614096s,30
F60633#F7981,1.641154ms,2.886062473s,3
F43856#F55808,604.731µs,913.364387ms,0
F55332#F30154,554.149µs,975.930616ms,0
F51355#F49648,1.62082ms,2.838598367s,1
F19064#F42898,9.310794ms,16.28292434s,13
F26323#F12898,14.211513ms,24.963235431s,16
F10417#F62059,559.293µs,923.375013ms,1
F15504#F34099,5.67679ms,10.454973501s,6
F60379#F32694,545.885µs,851.665961ms,0
F41357#F16274,2.708857ms,4.640841887s,4
F61976#F50469,550.136µs,950.271497ms,0
F40738#F54501,2.33107ms,3.690803511s,1
F13657#F45668,4.329023ms,7.459056979s,8
F15394#F38586,8.338479ms,15.059463569s,8
F33000#F17913,1.606705ms,2.75583808s,1
F37943#F12920,12.605277ms,22.503626804s,16
F14302#F36169,559.483µs,935.886915ms,1
F41638#F15490,5.605191ms,9.470229396s,10
F12032#F36397,6.634045ms,11.243151798s,8
F42020#F24443,3.798922ms,6.481694053s,6
F11691#F16972,26.474937ms,49.834279998s,38
F417#F41149,3.527299ms,5.788256526s,6
F60775#F52317,556.575µs,1.007337226s,1
F56302#F635,2.389214ms,3.812094605s,4
F32728#F26718,1.643103ms,2.829112415s,3
F52182#F34546,1.70883ms,2.80769897s,2
F54430#F53032,1.112816ms,1.936869286s,1
F24524#F8064,17.54028ms,29.737845229s,24
F18079#F51612,3.255552ms,5.673260225s,3
F62342#F5049,544.89µs,944.087448ms,1
F19298#F42455,11.541453ms,19.697614671s,16
F43539#F51561,1.672451ms,2.877590968s,2
F1226#F2956,3.248019ms,5.617762866s,4
F37895#F12101,15.859986ms,27.262729577s,11
F4380#F59599,1.051393ms,1.813791362s,1
F40216#F50071,2.085366ms,3.772861478s,2
F46560#F14024,2.258515ms,3.770491299s,4
